id,account_id,occurred_at,channel
5054,1521,10.30.2015,facebook
5055,1521,11.14.2015,organic
5056,1521,12.2.2015,facebook
5057,1521,12.20.2015,direct
5058,1521,1.21.2016,adwords
5059,1521,1.31.2016,direct
5060,1521,1.31.2016,facebook
5061,1521,2.23.2016,organic
5062,1521,3.10.2016,twitter
5063,1521,4.1.2016,direct
5064,1521,4.19.2016,organic
5065,1521,5.13.2016,adwords
5066,1521,5.13.2016,adwords
5067,1521,6.2.2016,direct
5068,1521,6.7.2016,adwords
5069,1521,6.7.2016,organic
5070,1521,7.4.2016,adwords
5071,1521,7.25.2016,adwords
5072,1531,12.10.2013,banner
5073,1531,1.1.2014,direct
5074,1531,1.1.2014,direct
5075,1531,2.7.2014,direct
5076,1531,2.26.2014,banner
5077,1531,3.16.2014,organic
5078,1531,3.28.2014,organic
5079,1531,4.14.2014,organic
5080,1531,4.27.2014,banner
5081,1531,4.27.2014,adwords
5082,1531,5.6.2014,organic
5083,1531,5.23.2014,twitter
5084,1531,6.12.2014,twitter
5085,1531,6.12.2014,organic
5086,1531,7.4.2014,direct
5087,1531,7.17.2014,banner
5088,1531,7.27.2014,twitter
5089,1531,10.29.2014,adwords
5090,1531,11.21.2014,organic
5091,1531,12.7.2014,adwords
5092,1531,1.6.2015,adwords
5093,1531,1.27.2015,facebook
5094,1531,2.21.2015,twitter
5095,1531,3.15.2015,banner
5096,1531,3.15.2015,direct
5097,1531,4.3.2015,direct
5098,1531,4.20.2015,facebook
5099,1531,6.6.2015,organic
5100,1531,6.6.2015,facebook
5101,1531,7.1.2015,facebook
5102,1531,7.28.2015,organic
5103,1531,8.7.2015,direct
5104,1531,9.5.2015,adwords
5105,1531,9.23.2015,facebook
5106,1531,10.10.2015,adwords
5107,1531,11.9.2015,facebook
5108,1531,12.4.2015,facebook
5109,1531,4.15.2016,direct
5110,1531,5.4.2016,organic
5111,1531,6.3.2016,organic
5112,1531,7.24.2016,facebook
5113,1531,8.12.2016,organic
5114,1531,10.22.2016,adwords
5115,1531,11.15.2016,organic
5116,1531,11.15.2016,adwords
5117,1541,6.7.2015,banner
5118,1541,6.21.2015,facebook
5119,1541,7.27.2015,adwords
5120,1541,8.15.2015,facebook
5121,1541,8.15.2015,organic
5122,1541,8.27.2015,twitter
5123,1541,9.17.2015,organic
5124,1541,9.26.2015,organic
5125,1541,10.3.2015,facebook
5126,1541,10.16.2015,organic
5127,1541,10.24.2015,adwords
5128,1541,11.8.2015,organic
5129,1541,12.24.2015,adwords
5130,1541,1.13.2016,direct
5131,1541,2.17.2016,organic
5132,1541,3.2.2016,direct
5133,1551,12.13.2016,twitter
5134,1561,12.17.2013,banner
5135,1561,1.25.2014,adwords
5136,1561,2.7.2014,banner
5137,1561,3.7.2014,adwords
5138,1561,3.13.2014,organic
5139,1561,4.13.2014,adwords
5140,1561,5.10.2014,banner
5141,1561,5.31.2014,direct
5142,1561,6.25.2014,facebook
5143,1561,7.11.2014,facebook
5144,1561,8.10.2014,facebook
5145,1561,9.10.2014,twitter
5146,1561,9.10.2014,direct
5147,1561,10.10.2014,direct
5148,1561,11.11.2014,direct
5149,1561,11.11.2014,adwords
5150,1561,12.7.2014,direct
5151,1561,1.7.2015,twitter
5152,1561,3.3.2015,facebook
5153,1561,3.29.2015,organic
5154,1561,4.28.2015,direct
5155,1571,1.1.2014,organic
5156,1571,3.14.2014,facebook
5157,1571,7.30.2014,direct
5158,1571,8.13.2014,adwords
5159,1571,9.1.2014,banner
5160,1571,9.12.2014,direct
5161,1571,10.28.2014,facebook
5162,1571,11.10.2014,direct
5163,1571,11.10.2014,adwords
5164,1571,11.10.2014,banner
5165,1571,11.28.2014,organic
5166,1571,12.20.2014,banner
5167,1571,12.31.2014,direct
5168,1571,1.25.2015,organic
5169,1571,2.9.2015,twitter
5170,1571,3.13.2015,banner
5171,1571,3.30.2015,facebook
5172,1571,4.18.2015,organic
5173,1571,5.25.2015,organic
5174,1571,6.5.2015,organic
5175,1571,6.5.2015,adwords
5176,1571,6.26.2015,direct
5177,1571,7.9.2015,adwords
5178,1571,8.11.2015,organic
5179,1571,9.6.2015,banner
5180,1571,9.28.2015,direct
5181,1571,10.26.2015,organic
5182,1571,11.23.2015,banner
5183,1571,11.23.2015,direct
5184,1571,12.21.2015,banner
5185,1571,1.14.2016,facebook
5186,1571,2.18.2016,organic
5187,1571,3.6.2016,direct
5188,1571,3.6.2016,banner
5189,1571,3.27.2016,facebook
5190,1571,3.27.2016,organic
5191,1571,9.22.2016,banner
5192,1571,10.20.2016,organic
5193,1571,11.16.2016,direct
5194,1571,12.5.2016,organic
5195,1571,12.23.2016,facebook
5196,1581,4.7.2016,direct
5197,1581,4.23.2016,adwords
5198,1591,12.22.2016,banner
5199,1601,12.14.2013,direct
5200,1601,12.27.2013,twitter
5201,1601,2.7.2014,facebook
5202,1601,2.7.2014,organic
5203,1601,3.10.2014,facebook
5204,1601,4.5.2014,direct
5205,1601,4.26.2014,direct
5206,1601,5.28.2014,twitter
5207,1601,6.14.2014,facebook
5208,1601,8.26.2014,banner
5209,1601,12.26.2014,twitter
5210,1601,1.21.2015,direct
5211,1601,2.10.2015,banner
5212,1601,3.3.2015,direct
5213,1601,3.27.2015,facebook
5214,1601,4.7.2015,facebook
5215,1601,4.22.2015,adwords
5216,1601,5.20.2015,organic
5217,1601,6.7.2015,banner
5218,1601,6.29.2015,direct
5219,1601,7.18.2015,direct
5220,1601,9.6.2015,direct
5221,1601,10.1.2015,organic
5222,1601,10.16.2015,adwords
5223,1601,11.5.2015,facebook
5224,1601,11.27.2015,organic
5225,1601,12.14.2015,direct
5226,1601,1.9.2016,organic
5227,1601,1.9.2016,facebook
5228,1601,2.10.2016,organic
5229,1601,2.19.2016,twitter
5230,1601,3.13.2016,adwords
5231,1601,3.23.2016,adwords
5232,1601,5.11.2016,direct
5233,1601,5.11.2016,direct
5234,1601,5.11.2016,organic
5235,1601,6.13.2016,direct
5236,1601,6.13.2016,adwords
5237,1601,7.10.2016,facebook
5238,1601,7.15.2016,facebook
5239,1601,9.30.2016,facebook
5240,1601,10.3.2016,direct
5241,1601,10.3.2016,organic
5242,1601,10.21.2016,twitter
5243,1601,10.22.2016,banner
5244,1611,10.4.2015,facebook
5245,1611,10.28.2015,banner
5246,1611,10.28.2015,twitter
5247,1611,11.17.2015,adwords
5248,1611,1.7.2016,direct
5249,1611,1.29.2016,facebook
5250,1611,2.20.2016,direct
5251,1611,3.11.2016,adwords
5252,1611,3.24.2016,banner
5253,1611,4.11.2016,facebook
5254,1611,4.19.2016,direct
5255,1611,5.13.2016,organic
5256,1611,5.13.2016,direct
5257,1611,6.22.2016,adwords
5258,1611,7.17.2016,facebook
5259,1611,8.1.2016,adwords
5260,1611,8.1.2016,adwords
5261,1611,8.28.2016,banner
5262,1611,8.28.2016,twitter
5263,1611,9.27.2016,direct
5264,1611,9.30.2016,adwords
5265,1611,10.25.2016,adwords
5266,1611,11.12.2016,adwords
5267,1611,12.27.2016,organic
5268,1621,12.7.2016,banner
5269,1621,12.28.2016,banner
5270,1631,5.10.2016,facebook
5271,1631,5.15.2016,direct
5272,1631,5.15.2016,adwords
5273,1631,5.15.2016,facebook
5274,1631,5.25.2016,direct
5275,1631,6.9.2016,organic
5276,1631,7.5.2016,adwords
5277,1641,9.10.2016,adwords
5278,1641,10.8.2016,facebook
5279,1641,11.8.2016,adwords
5280,1651,7.12.2014,direct
5281,1651,7.21.2014,facebook
5282,1651,8.23.2014,direct
5283,1651,10.8.2014,adwords
5284,1651,11.16.2014,direct
5285,1651,12.27.2014,organic
5286,1651,2.9.2015,adwords
5287,1651,3.18.2015,banner
5288,1651,4.24.2015,facebook
5289,1651,6.9.2015,organic
5290,1651,7.18.2015,direct
5291,1651,7.25.2015,facebook
5292,1651,7.25.2015,adwords
5293,1651,9.2.2015,adwords
5294,1651,10.3.2015,organic
5295,1651,10.28.2015,twitter
5296,1651,12.13.2015,organic
5297,1661,5.26.2016,banner
5298,1661,6.17.2016,facebook
5299,1671,6.29.2016,facebook
5300,1671,8.8.2016,organic
5301,1671,9.14.2016,organic
5302,1671,11.10.2016,adwords
5303,1671,12.19.2016,adwords
5304,1671,12.31.2016,facebook
5305,1681,3.18.2016,organic
5306,1681,3.18.2016,adwords
5307,1681,3.18.2016,facebook
5308,1681,3.25.2016,organic
5309,1681,4.24.2016,facebook
5310,1681,5.20.2016,adwords
5311,1681,6.1.2016,adwords
5312,1681,6.24.2016,adwords
5313,1681,8.5.2016,direct
5314,1681,9.8.2016,organic
5315,1681,10.14.2016,direct
5316,1681,11.3.2016,adwords
5317,1681,12.4.2016,direct
5318,1681,1.1.2017,organic
5319,1691,1.13.2016,banner
5320,1691,1.31.2016,organic
5321,1691,2.23.2016,direct
5322,1691,3.15.2016,facebook
5323,1691,4.3.2016,organic
5324,1691,4.22.2016,direct
5325,1691,5.24.2016,twitter
5326,1691,6.21.2016,banner
5327,1691,6.25.2016,facebook
5328,1691,7.9.2016,organic
5329,1691,7.29.2016,direct
5330,1691,8.21.2016,facebook
5331,1691,9.9.2016,adwords
5332,1691,9.23.2016,banner
5333,1701,12.12.2013,twitter
5334,1701,1.20.2014,twitter
5335,1701,3.1.2014,organic
5336,1701,4.8.2014,adwords
5337,1701,5.3.2014,direct
5338,1701,6.14.2014,adwords
5339,1701,7.22.2014,direct
5340,1701,9.8.2014,facebook
5341,1701,10.13.2014,facebook
5342,1701,11.22.2014,adwords
5343,1701,1.8.2015,direct
5344,1701,1.27.2015,adwords
5345,1701,2.2.2015,twitter
5346,1701,3.1.2015,facebook
5347,1701,4.2.2015,direct
5348,1701,4.24.2015,adwords
5349,1701,4.24.2015,direct
5350,1701,4.24.2015,twitter
5351,1701,6.10.2015,organic
5352,1701,7.21.2015,banner
5353,1701,8.25.2015,direct
5354,1701,9.30.2015,organic
5355,1701,11.8.2015,banner
5356,1701,12.26.2015,facebook
5357,1701,1.27.2016,organic
5358,1701,3.3.2016,organic
5359,1701,4.15.2016,facebook
5360,1701,5.27.2016,organic
5361,1701,6.25.2016,facebook
5362,1701,8.2.2016,twitter
5363,1701,9.18.2016,facebook
5364,1701,10.24.2016,banner
5365,1711,7.10.2015,organic
5366,1711,8.4.2015,banner
5367,1711,8.13.2015,facebook
5368,1711,9.26.2015,banner
5369,1711,10.13.2015,direct
5370,1711,10.31.2015,banner
5371,1711,11.20.2015,organic
5372,1711,12.13.2015,direct
5373,1711,12.31.2015,facebook
5374,1711,1.9.2016,organic
5375,1711,1.28.2016,direct
5376,1711,2.12.2016,twitter
5377,1711,3.17.2016,banner
5378,1711,3.17.2016,direct
5379,1711,4.10.2016,twitter
5380,1711,4.23.2016,organic
5381,1711,4.23.2016,direct
5382,1711,5.12.2016,facebook
5383,1711,6.10.2016,facebook
5384,1711,6.26.2016,direct
5385,1711,7.15.2016,twitter
5386,1711,7.28.2016,organic
5387,1711,8.16.2016,direct
5388,1711,8.16.2016,adwords
5389,1711,8.27.2016,organic
5390,1711,9.20.2016,direct
5391,1711,10.11.2016,facebook
5392,1711,10.20.2016,adwords
5393,1711,10.29.2016,organic
5394,1711,11.22.2016,banner
5395,1711,12.18.2016,direct
5396,1721,6.21.2016,direct
5397,1721,7.28.2016,organic
5398,1721,8.6.2016,direct
5399,1721,8.6.2016,twitter
5400,1721,9.4.2016,facebook
5401,1721,9.20.2016,direct
5402,1721,10.9.2016,adwords
5403,1721,10.26.2016,direct
5404,1721,11.9.2016,organic
5405,1721,11.17.2016,banner
5406,1721,12.2.2016,adwords
5407,1721,12.7.2016,adwords
5408,1731,6.22.2016,facebook
5409,1731,7.14.2016,organic
5410,1731,7.24.2016,adwords
5411,1731,7.27.2016,direct
5412,1731,8.4.2016,banner
5413,1731,8.31.2016,adwords
5414,1731,9.12.2016,adwords
5415,1731,9.12.2016,direct
5416,1731,10.2.2016,direct
5417,1731,10.25.2016,direct
5418,1731,12.10.2016,organic
5419,1731,12.30.2016,direct
5420,1741,5.22.2015,adwords
5421,1741,6.13.2015,organic
5422,1741,8.4.2015,adwords
5423,1741,8.4.2015,adwords
5424,1741,11.25.2015,twitter
5425,1741,11.25.2015,organic
5426,1741,12.13.2015,adwords
5427,1741,12.31.2015,facebook
5428,1741,1.29.2016,facebook
5429,1741,3.19.2016,twitter
5430,1741,4.10.2016,twitter
5431,1741,5.20.2016,facebook
5432,1741,5.20.2016,adwords
5433,1741,6.25.2016,facebook
5434,1741,6.25.2016,adwords
5435,1741,8.24.2016,facebook
5436,1741,9.13.2016,facebook
5437,1741,9.13.2016,facebook
5438,1741,9.13.2016,adwords
5439,1741,9.18.2016,direct
5440,1751,12.12.2013,facebook
5441,1751,1.19.2014,facebook
5442,1751,2.26.2014,organic
5443,1751,4.13.2014,organic
5444,1751,5.27.2014,adwords
5445,1751,7.20.2014,facebook
5446,1751,9.1.2014,organic
5447,1751,12.28.2014,organic
5448,1751,2.18.2015,direct
5449,1751,3.14.2015,banner
5450,1751,5.12.2015,direct
5451,1751,6.13.2015,facebook
5452,1751,7.23.2015,facebook
5453,1751,9.9.2015,direct
5454,1751,10.20.2015,adwords
5455,1751,11.26.2015,direct
5456,1751,12.30.2015,direct
5457,1751,2.6.2016,organic
5458,1751,3.26.2016,organic
5459,1751,5.1.2016,organic
5460,1751,6.8.2016,adwords
5461,1751,7.28.2016,facebook
5462,1751,8.26.2016,facebook
5463,1751,10.3.2016,facebook
5464,1751,11.6.2016,facebook
5465,1751,12.10.2016,adwords
5466,1761,10.5.2016,adwords
5467,1761,10.25.2016,banner
5468,1771,8.18.2016,facebook
5469,1771,9.8.2016,facebook
5470,1771,9.29.2016,direct
5471,1771,9.29.2016,organic
5472,1771,10.19.2016,organic
5473,1771,11.9.2016,twitter
5474,1771,11.28.2016,facebook
5475,1781,7.15.2014,organic
5476,1781,8.7.2014,banner
5477,1781,8.27.2014,direct
5478,1781,9.9.2014,twitter
5479,1781,9.25.2014,organic
5480,1781,9.30.2014,direct
5481,1781,12.10.2014,direct
5482,1781,12.30.2014,adwords
5483,1781,1.21.2015,facebook
5484,1781,2.11.2015,banner
5485,1781,2.11.2015,direct
5486,1781,3.2.2015,adwords
5487,1781,3.16.2015,organic
5488,1781,4.13.2015,adwords
5489,1781,4.19.2015,adwords
5490,1781,5.14.2015,direct
5491,1781,5.19.2015,adwords
5492,1781,6.7.2015,twitter
5493,1781,6.25.2015,twitter
5494,1781,7.13.2015,twitter
5495,1781,7.31.2015,organic
5496,1781,8.24.2015,twitter
5497,1781,9.22.2015,banner
5498,1781,10.13.2015,banner
5499,1781,11.11.2015,direct
5500,1781,12.5.2015,adwords
5501,1781,12.22.2015,organic
5502,1781,1.12.2016,adwords
5503,1781,1.20.2016,direct
5504,1781,2.5.2016,adwords
5505,1781,3.9.2016,organic
5506,1781,4.7.2016,banner
5507,1781,4.22.2016,facebook
5508,1781,4.25.2016,direct
5509,1781,5.5.2016,twitter
5510,1781,5.26.2016,organic
5511,1781,6.15.2016,organic
5512,1781,7.6.2016,adwords
5513,1781,7.20.2016,facebook
5514,1781,8.8.2016,direct
5515,1781,8.25.2016,organic
5516,1781,9.14.2016,organic
5517,1781,10.6.2016,direct
5518,1781,10.22.2016,twitter
5519,1781,11.5.2016,twitter
5520,1781,11.22.2016,facebook
5521,1781,12.20.2016,direct
5522,1781,12.20.2016,adwords
5523,1791,12.9.2013,organic
5524,1791,1.9.2014,facebook
5525,1791,1.29.2014,facebook
5526,1791,2.19.2014,adwords
5527,1791,3.8.2014,adwords
5528,1791,4.9.2014,twitter
5529,1791,4.24.2014,facebook
5530,1791,9.19.2014,twitter
5531,1791,10.3.2014,facebook
5532,1791,10.22.2014,organic
5533,1791,12.20.2014,facebook
5534,1791,1.4.2015,banner
5535,1791,1.20.2015,facebook
5536,1791,1.31.2015,organic
5537,1791,3.23.2015,direct
5538,1791,3.23.2015,organic
5539,1791,4.22.2015,adwords
5540,1791,5.2.2015,adwords
5541,1791,5.21.2015,direct
5542,1791,7.5.2015,adwords
5543,1791,7.11.2015,facebook
5544,1791,8.2.2015,facebook
5545,1791,8.20.2015,adwords
5546,1791,9.10.2015,adwords
5547,1791,9.19.2015,organic
5548,1791,10.6.2015,adwords
5549,1791,10.26.2015,organic
5550,1791,12.21.2015,direct
5551,1791,1.16.2016,twitter
5552,1791,2.19.2016,facebook
5553,1791,3.13.2016,banner
5554,1791,4.2.2016,twitter
5555,1791,4.16.2016,organic
5556,1791,5.7.2016,facebook
5557,1791,8.23.2016,organic
5558,1791,9.16.2016,organic
5559,1791,10.6.2016,organic
5560,1791,10.30.2016,twitter
5561,1791,11.30.2016,facebook
5562,1791,12.31.2016,adwords
5563,1801,11.3.2015,direct
5564,1801,11.30.2015,banner
5565,1801,1.18.2016,direct
5566,1801,2.11.2016,banner
5567,1801,3.15.2016,facebook
5568,1801,3.15.2016,direct
5569,1801,4.22.2016,twitter
5570,1801,5.22.2016,twitter
5571,1801,7.6.2016,organic
5572,1801,8.1.2016,adwords
5573,1801,8.31.2016,organic
5574,1801,12.6.2016,adwords
5575,1801,12.21.2016,direct
5576,1811,11.26.2016,twitter
5577,1811,12.16.2016,facebook
5578,1811,12.28.2016,banner
5579,1821,12.22.2016,direct
5580,1831,12.1.2015,twitter
5581,1831,1.2.2016,organic
5582,1831,2.20.2016,direct
5583,1831,3.17.2016,banner
5584,1831,5.25.2016,organic
5585,1831,6.7.2016,direct
5586,1831,6.22.2016,facebook
5587,1831,7.20.2016,banner
5588,1831,8.7.2016,banner
5589,1831,9.8.2016,direct
5590,1831,9.20.2016,facebook
5591,1841,12.6.2015,adwords
5592,1841,12.14.2015,adwords
5593,1841,1.8.2016,direct
5594,1841,3.3.2016,banner
5595,1841,3.17.2016,direct
5596,1841,4.2.2016,adwords
5597,1841,4.21.2016,adwords
5598,1841,5.23.2016,adwords
5599,1841,6.20.2016,facebook
5600,1841,7.3.2016,twitter
5601,1841,7.17.2016,direct
5602,1841,8.6.2016,adwords
5603,1841,8.17.2016,organic
5604,1841,9.3.2016,direct
5605,1841,9.3.2016,banner
5606,1841,9.23.2016,organic
5607,1841,10.10.2016,facebook
5608,1841,10.27.2016,direct
5609,1841,11.16.2016,organic
5610,1841,12.12.2016,direct
5611,1841,12.15.2016,adwords
5612,1851,6.16.2014,organic
5613,1851,6.17.2014,facebook
5614,1851,7.1.2014,facebook
5615,1851,7.18.2014,facebook
5616,1851,8.5.2014,facebook
5617,1851,8.22.2014,direct
5618,1851,9.9.2014,adwords
5619,1851,9.24.2014,direct
5620,1851,10.11.2014,adwords
5621,1851,10.30.2014,direct
5622,1851,11.17.2014,direct
5623,1851,11.28.2014,banner
5624,1851,12.17.2014,facebook
5625,1851,1.3.2015,twitter
5626,1851,1.25.2015,organic
5627,1851,3.26.2015,adwords
5628,1851,4.24.2015,organic
5629,1851,5.18.2015,facebook
5630,1851,6.13.2015,direct
5631,1851,7.6.2015,twitter
5632,1851,7.9.2015,organic
5633,1851,8.1.2015,adwords
5634,1851,8.14.2015,facebook
5635,1851,8.14.2015,facebook
5636,1851,8.28.2015,direct
5637,1851,9.17.2015,organic
5638,1851,10.13.2015,facebook
5639,1851,11.10.2015,facebook
5640,1851,12.2.2015,facebook
5641,1851,1.6.2016,adwords
5642,1851,1.26.2016,twitter
5643,1851,2.18.2016,facebook
5644,1851,3.6.2016,organic
5645,1851,3.26.2016,facebook
5646,1851,4.19.2016,twitter
5647,1851,4.19.2016,facebook
5648,1851,4.19.2016,facebook
5649,1851,5.9.2016,organic
5650,1851,5.25.2016,organic
5651,1851,6.18.2016,direct
5652,1851,7.18.2016,organic
5653,1851,9.5.2016,twitter
5654,1851,9.23.2016,organic
5655,1851,10.6.2016,twitter
5656,1851,10.6.2016,twitter
5657,1851,10.21.2016,banner
5658,1851,11.1.2016,organic
5659,1851,11.30.2016,direct
5660,1851,12.11.2016,facebook
5661,1851,12.31.2016,organic
5662,1861,12.26.2016,organic
5663,1871,12.22.2013,adwords
5664,1871,1.3.2014,facebook
5665,1871,1.28.2014,facebook
5666,1871,1.28.2014,banner
5667,1871,1.28.2014,banner
5668,1871,3.31.2014,adwords
5669,1871,4.7.2014,adwords
5670,1871,4.7.2014,facebook
5671,1871,5.9.2014,adwords
5672,1871,5.28.2014,direct
5673,1871,7.1.2014,facebook
5674,1871,8.2.2014,banner
5675,1871,9.15.2014,facebook
5676,1871,10.10.2014,facebook
5677,1871,11.19.2014,banner
5678,1871,12.18.2014,adwords
5679,1871,1.24.2015,adwords
5680,1871,3.1.2015,organic
5681,1871,4.9.2015,direct
5682,1871,5.11.2015,organic
5683,1871,6.12.2015,organic
5684,1871,7.18.2015,organic
5685,1871,8.18.2015,facebook
5686,1871,9.19.2015,facebook
5687,1871,11.10.2015,direct
5688,1871,12.8.2015,twitter
5689,1871,1.3.2016,direct
5690,1871,1.27.2016,banner
5691,1871,3.17.2016,adwords
5692,1871,5.2.2016,adwords
5693,1871,5.22.2016,direct
5694,1871,6.25.2016,organic
5695,1871,8.4.2016,organic
5696,1871,8.31.2016,direct
5697,1871,9.11.2016,adwords
5698,1871,10.14.2016,banner
5699,1871,11.7.2016,organic
5700,1871,11.27.2016,twitter
5701,1871,12.29.2016,twitter
5702,1881,12.8.2013,banner
5703,1881,1.3.2014,facebook
5704,1881,1.28.2014,adwords
5705,1881,2.6.2014,adwords
5706,1881,3.2.2014,direct
5707,1881,3.2.2014,organic
5708,1881,3.2.2014,direct
5709,1881,3.26.2014,facebook
5710,1881,4.13.2014,facebook
5711,1881,5.7.2014,facebook
5712,1881,5.22.2014,adwords
5713,1881,6.6.2014,banner
5714,1881,6.17.2014,direct
5715,1881,7.5.2014,organic
5716,1881,7.22.2014,organic
5717,1881,8.6.2014,direct
5718,1881,8.8.2014,facebook
5719,1881,9.4.2014,banner
5720,1881,9.16.2014,adwords
5721,1881,10.7.2014,direct
5722,1881,10.17.2014,direct
5723,1881,11.1.2014,organic
5724,1881,11.27.2014,adwords
5725,1881,12.15.2014,twitter
5726,1881,1.5.2015,twitter
5727,1881,1.21.2015,direct
5728,1881,2.7.2015,banner
5729,1881,3.1.2015,direct
5730,1881,3.18.2015,adwords
5731,1881,4.13.2015,banner
5732,1881,5.21.2015,organic
5733,1881,6.18.2015,facebook
5734,1881,7.16.2015,direct
5735,1881,7.28.2015,adwords
5736,1881,8.14.2015,facebook
5737,1881,9.2.2015,twitter
5738,1881,9.25.2015,facebook
5739,1881,10.23.2015,adwords
5740,1881,11.18.2015,adwords
5741,1881,12.8.2015,facebook
5742,1881,1.9.2016,facebook
5743,1881,2.1.2016,twitter
5744,1881,2.1.2016,facebook
5745,1881,6.15.2016,facebook
5746,1881,7.11.2016,twitter
5747,1881,7.22.2016,facebook
5748,1881,7.22.2016,banner
5749,1881,8.13.2016,organic
5750,1881,8.13.2016,twitter
5751,1881,9.10.2016,organic
5752,1881,9.19.2016,facebook
5753,1881,10.10.2016,direct
5754,1881,11.2.2016,facebook
5755,1881,11.26.2016,adwords
5756,1881,12.11.2016,direct
5757,1881,12.29.2016,twitter
5758,1891,6.1.2016,facebook
5759,1891,6.23.2016,organic
5760,1891,7.21.2016,direct
5761,1891,8.15.2016,adwords
5762,1891,9.1.2016,direct
5763,1901,11.10.2016,direct
5764,1911,10.6.2016,direct
5765,1911,10.16.2016,adwords
5766,1911,11.1.2016,banner
5767,1911,11.13.2016,adwords
5768,1911,11.29.2016,banner
5769,1911,12.12.2016,facebook
5770,1911,12.12.2016,facebook
5771,1911,12.27.2016,twitter
5772,1921,5.9.2015,adwords
5773,1921,5.22.2015,direct
5774,1921,6.3.2015,facebook
5775,1921,6.10.2015,adwords
5776,1921,6.21.2015,facebook
5777,1931,7.30.2016,adwords
5778,1931,8.17.2016,banner
5779,1931,9.5.2016,facebook
5780,1931,9.25.2016,twitter
5781,1931,10.16.2016,adwords
5782,1931,11.8.2016,banner
5783,1931,11.28.2016,adwords
5784,1931,12.12.2016,adwords
5785,1931,12.26.2016,adwords
5786,1941,8.27.2015,facebook
5787,1941,10.9.2015,twitter
5788,1941,11.12.2015,twitter
5789,1941,12.16.2015,facebook
5790,1941,1.26.2016,facebook
5791,1941,2.26.2016,adwords
5792,1941,4.9.2016,organic
5793,1941,5.27.2016,twitter
5794,1941,7.6.2016,facebook
5795,1941,8.9.2016,organic
5796,1941,9.15.2016,banner
5797,1941,10.23.2016,organic
5798,1941,12.21.2016,facebook
5799,1951,12.18.2013,twitter
5800,1951,1.26.2014,facebook
5801,1951,3.10.2014,adwords
5802,1951,4.19.2014,direct
5803,1951,4.19.2014,banner
5804,1951,5.23.2014,twitter
5805,1951,7.4.2014,adwords
5806,1951,7.30.2014,direct
5807,1951,9.29.2014,adwords
5808,1951,11.15.2014,adwords
5809,1951,12.31.2014,facebook
5810,1951,2.16.2015,direct
5811,1951,3.31.2015,direct
5812,1951,5.6.2015,facebook
5813,1951,6.14.2015,adwords
5814,1951,7.27.2015,organic
5815,1951,8.28.2015,twitter
5816,1951,10.3.2015,organic
5817,1951,11.10.2015,adwords
5818,1951,12.19.2015,direct
5819,1951,2.3.2016,adwords
5820,1951,3.15.2016,direct
5821,1951,4.27.2016,facebook
5822,1951,6.4.2016,organic
5823,1951,7.16.2016,organic
5824,1951,8.13.2016,organic
5825,1951,10.14.2016,direct
5826,1951,11.21.2016,adwords
5827,1951,12.19.2016,twitter
5828,1961,1.1.2017,adwords
5829,1961,1.1.2017,direct
5830,1971,12.1.2016,adwords
5831,1981,12.11.2015,twitter
5832,1981,12.28.2015,banner
5833,1981,1.15.2016,direct
5834,1981,1.15.2016,adwords
5835,1981,1.15.2016,twitter
5836,1981,1.20.2016,adwords
5837,1981,2.8.2016,facebook
5838,1981,3.2.2016,twitter
5839,1981,3.6.2016,direct
5840,1981,3.20.2016,banner
5841,1981,4.6.2016,adwords
5842,1981,4.14.2016,twitter
5843,1981,5.14.2016,twitter
5844,1981,5.25.2016,direct
5845,1981,5.25.2016,organic
5846,1981,6.9.2016,facebook
5847,1991,10.9.2016,organic
5848,1991,10.30.2016,facebook
5849,1991,11.18.2016,organic
5850,1991,12.9.2016,direct
5851,1991,12.20.2016,direct
5852,2001,10.17.2015,organic
5853,2001,10.27.2015,adwords
5854,2001,10.27.2015,facebook
5855,2001,11.12.2015,adwords
5856,2001,11.12.2015,twitter
5857,2001,11.30.2015,organic
5858,2001,1.9.2016,facebook
5859,2001,1.20.2016,adwords
5860,2001,2.6.2016,organic
5861,2001,3.2.2016,organic
5862,2001,3.21.2016,banner
5863,2001,4.6.2016,organic
5864,2001,4.21.2016,direct
5865,2001,5.5.2016,banner
5866,2001,6.5.2016,facebook
5867,2001,6.18.2016,banner
5868,2001,7.9.2016,direct
5869,2001,7.16.2016,direct
5870,2001,8.1.2016,facebook
5871,2001,8.17.2016,adwords
5872,2001,9.6.2016,organic
5873,2001,9.9.2016,organic
5874,2001,9.24.2016,adwords
5875,2001,10.19.2016,twitter
5876,2001,10.31.2016,adwords
5877,2001,11.10.2016,direct
5878,2001,11.25.2016,direct
5879,2001,12.16.2016,direct
5880,2001,12.31.2016,banner
5881,2011,5.19.2016,facebook
5882,2011,9.6.2016,facebook
5883,2011,9.6.2016,organic
5884,2011,9.15.2016,facebook
5885,2011,10.5.2016,banner
5886,2011,10.17.2016,facebook
5887,2011,10.31.2016,adwords
5888,2011,11.17.2016,adwords
5889,2011,12.5.2016,organic
5890,2021,10.7.2016,facebook
5891,2021,10.20.2016,adwords
5892,2021,11.17.2016,twitter
5893,2021,12.3.2016,facebook
5894,2021,12.29.2016,facebook
5895,2031,9.28.2016,facebook
5896,2031,11.11.2016,facebook
5897,2031,11.30.2016,facebook
5898,2041,10.5.2014,direct
5899,2041,10.21.2014,facebook
5900,2041,11.3.2014,facebook
