TransactionID,CustomerID,PurchaseDate,Amount,ProductID
2426,939,2021-08-12,481.26834629316545,25
2427,844,2022-09-12,334.9642013087559,56
2428,569,2021-10-12,189.03861180154993,84
2429,727,2021-11-07,32.74800844251461,73
2430,898,2020-05-23,332.5229116678105,72
2431,691,2022-09-01,284.5598425222744,32
2432,539,2021-06-22,179.02297604792795,97
2433,408,2020-10-14,214.9228825809621,78
2434,24,2022-10-12,245.61079665706805,90
2435,912,2021-04-05,377.220576910819,87
2436,856,2020-05-09,39.05039304465009,59
2437,87,2022-10-01,429.9760980920527,75
2438,732,2021-09-07,71.62444768627473,79
2439,805,2021-07-06,292.5604864038302,99
2440,199,2021-02-26,136.66665098426995,12
2441,183,2021-12-16,351.91420142458406,41
2442,128,2021-08-07,41.38899864849278,89
2443,622,2021-04-06,177.88500710544574,55
2444,16,2021-11-12,335.9032429338941,82
2445,876,2021-07-06,440.21058585368604,14
2446,539,2020-09-16,496.8065502815117,91
2447,857,2020-09-08,314.04544201294766,20
2448,741,2022-06-22,95.31920854657515,41
2449,697,2020-02-02,170.8467276298374,25
2450,943,2022-05-16,59.94825780650657,61
2451,794,2021-04-27,395.89765560339373,4
2452,764,2020-09-03,423.06958321191354,92
2453,117,2021-02-26,28.073791747029457,95
2454,30,2022-12-15,213.62617152131546,33
2455,89,2021-11-11,157.76891472401095,2
2456,999,2021-02-15,398.95053988390436,66
2457,322,2021-12-01,48.53523572621085,44
2458,398,2022-09-23,262.08150766700237,3
2459,268,2021-02-11,420.389619913993,33
2460,714,2022-10-12,414.77591353525787,65
2461,204,2020-11-27,290.3427156697418,54
2462,470,2021-10-24,158.38691440818906,82
2463,852,2021-01-15,214.74205748188058,56
2464,728,2020-11-28,350.60544467572123,37
2465,777,2020-06-24,96.57971992104541,61
2466,833,2022-06-07,195.79744841593197,56
2467,786,2020-03-28,489.7268759721996,12
2468,465,2021-08-03,321.73390678571417,5
2469,707,2022-07-16,266.6121660314273,90
2470,758,2022-01-01,128.47478894723443,44
2471,296,2021-04-15,43.99224529067386,27
2472,565,2021-09-05,87.19319167789183,45
2473,766,2022-08-02,173.52317612406355,33
2474,62,2020-01-02,78.41945144253025,29
2475,940,2020-10-19,110.51785883266768,60
2476,814,2021-04-15,62.41083389272612,5
2477,832,2020-11-08,391.00308895816255,12
2478,284,2021-08-08,401.4345456433148,81
2479,152,2020-02-01,65.59848310845632,60
2480,5,2021-10-09,241.43751568740944,7
2481,79,2020-12-26,97.76272836641256,78
2482,837,2022-07-25,145.45121403150515,99
2483,184,2021-05-29,495.20317512494216,10
2484,767,2021-08-14,490.64866683420416,19
2485,291,2020-09-12,51.17048250150053,82
2486,527,2021-03-24,434.1740477718846,35
2487,701,2022-05-27,67.48609620454792,13
2488,665,2022-05-19,407.70547297123215,39
2489,591,2020-02-24,433.3367730078649,24
2490,220,2021-10-10,185.8619145383345,1
2491,346,2021-03-29,453.84106548586874,12
2492,923,2020-05-14,70.75974885536556,96
2493,193,2021-11-20,267.79826356084567,62
2494,289,2021-03-06,155.32406194595535,6
2495,284,2020-10-15,446.4201305290087,60
2496,156,2022-12-07,386.9745290886517,21
2497,578,2020-10-20,401.25055844126683,54
2498,906,2021-05-13,352.354415690305,8
2499,790,2020-03-21,129.76293396409204,48
2500,150,2020-04-29,358.5585935798302,37
2501,371,2022-10-29,292.3585386118559,29
2502,752,2022-01-03,93.3079906346419,60
2503,201,2021-04-16,34.128929472507366,6
2504,977,2021-03-22,126.35563876614066,50
2505,100,2020-03-25,130.1260426097922,4
2506,296,2021-10-02,235.81151264893737,99
2507,765,2021-08-20,121.73578717972487,96
2508,21,2020-09-07,70.4395785803953,16
2509,689,2021-05-17,394.5509891270011,18
2510,785,2022-11-08,29.833444874734685,26
2511,832,2020-12-05,433.3978154850783,83
2512,6,2021-09-12,426.0846743248538,73
2513,504,2021-10-19,160.16281964859348,52
2514,773,2021-10-18,466.4036719527794,55
2515,490,2020-10-06,271.08628365461584,82
2516,786,2021-02-28,274.071680688171,60
2517,363,2022-04-05,383.9887707660332,25
2518,567,2020-11-13,214.80490489578605,67
2519,589,2021-01-30,365.53061834712776,4
2520,673,2022-07-14,269.90011680048667,64
2521,105,2021-01-30,21.28038959235726,5
2522,589,2020-12-29,353.6657085353713,92
2523,667,2022-09-22,344.3044084889968,90
2524,719,2020-09-30,210.17784343301258,16
2525,442,2022-09-05,125.52186034415926,52
2526,704,2022-01-06,346.45205592601195,72
2527,387,2020-06-12,32.74980355295561,16
2528,498,2021-01-20,13.163495674293952,52
2529,400,2022-01-20,241.31834155448598,54
2530,260,2021-02-01,494.3527542243118,26
2531,42,2020-08-03,428.10510383061086,25
2532,121,2020-09-23,170.81670021533458,23
2533,87,2021-06-03,413.9450645294427,28
2534,531,2021-05-19,369.58496344565674,72
2535,398,2020-01-08,275.6589889708127,76
2536,977,2022-11-21,166.75761627255613,43
2537,283,2021-03-16,458.7292647387752,8
2538,633,2022-09-23,56.54460950350634,24
2539,192,2021-09-16,299.43662245503793,8
2540,396,2021-06-01,138.2055133887753,7
2541,39,2022-12-18,434.9694756467918,57
2542,185,2022-09-19,291.90336911532944,4
2543,250,2021-08-29,413.5276253341373,93
2544,679,2022-09-01,347.6111065662347,35
2545,369,2022-01-11,290.1288930456732,24
2546,963,2022-05-15,84.23855451440457,22
2547,149,2022-06-15,44.74918587917176,3
2548,892,2020-11-15,309.37360172368545,80
2549,247,2021-09-01,182.04399337022508,29
2550,481,2021-09-28,136.68717822996484,5
2551,934,2022-12-17,498.6043743638651,85
2552,812,2020-06-03,345.57074973588965,58
2553,762,2020-06-18,166.21486027994814,22
2554,831,2021-06-16,324.6170819097583,47
2555,632,2022-12-15,422.3427158722269,31
2556,497,2020-11-01,331.4880682083951,74
2557,466,2021-05-08,163.42727336167292,91
2558,11,2021-09-06,393.86355297143626,23
2559,996,2020-01-02,478.1642933506661,50
2560,529,2022-03-19,135.4499823113892,86
2561,173,2022-05-31,295.92223002135785,80
2562,209,2020-03-02,188.95096031972466,89
2563,200,2020-07-10,224.52619859302075,33
2564,984,2021-01-26,470.12038028566906,60
2565,913,2021-09-09,291.5106959317283,6
2566,945,2022-01-25,228.71654084687685,26
2567,17,2020-01-26,221.53899232438582,65
2568,288,2021-01-08,17.70170298255627,79
2569,460,2022-09-30,40.12491757290229,35
2570,810,2022-06-03,187.63422309156374,62
2571,56,2022-04-12,81.13558612568643,75
2572,526,2022-06-27,183.22618460653823,35
2573,455,2020-01-23,94.84705799133106,86
2574,144,2021-05-11,138.2003293773713,6
2575,215,2020-12-21,246.09965662163384,14
2576,704,2020-10-31,257.5701198458215,5
2577,29,2022-07-19,35.50054223308592,88
2578,209,2021-02-02,313.42089288095315,76
2579,910,2022-01-30,268.7681830675574,35
2580,986,2021-06-09,137.13625241448779,75
2581,533,2020-10-09,270.9373353211154,77
2582,283,2020-01-09,303.89401530494774,9
2583,869,2020-03-31,462.20471877139863,29
2584,494,2021-01-27,183.02286233755726,92
2585,746,2020-09-30,202.80882495267312,17
2586,415,2021-12-14,320.5666266161458,89
2587,17,2022-03-09,283.8540078876988,12
2588,98,2021-07-07,311.10672211812044,73
2589,663,2020-08-03,225.90327121665024,36
2590,427,2020-09-01,160.92335148844242,45
2591,609,2021-12-28,318.9764317609075,29
2592,220,2020-10-14,435.62911870476717,31
2593,11,2021-09-14,257.8573248741128,64
2594,750,2020-04-01,468.984829033808,25
2595,712,2022-10-08,480.1586473296344,29
2596,682,2020-12-24,312.6158195239541,80
2597,277,2022-08-31,76.79113096278375,36
2598,892,2022-03-07,446.069243793741,24
2599,598,2022-03-23,106.54398579305513,54
2600,111,2021-12-15,60.643071970039564,86
2601,822,2020-10-14,233.79371387394445,37
2602,660,2021-08-19,440.5197049548883,39
2603,709,2022-03-06,26.863412371010547,41
2604,996,2020-07-06,383.1111432490391,99
2605,706,2021-07-13,156.00448396811097,53
2606,310,2022-03-17,78.40953200515158,69
2607,805,2022-12-17,367.3461858286829,7
2608,515,2022-02-20,329.36391541361036,18
2609,650,2021-11-08,161.00236665662575,52
2610,698,2022-11-23,399.94977687306226,77
2611,512,2020-08-19,41.830258311728315,64
2612,3,2021-03-21,31.65632354038811,81
2613,879,2020-09-04,418.6945187967042,3
2614,778,2020-11-04,224.08780582266252,67
2615,997,2022-01-09,379.73402644540494,43
2616,641,2022-03-26,64.54061293425471,11
2617,448,2021-04-22,56.48707629950142,94
2618,291,2021-06-28,211.893419251977,69
2619,302,2020-08-09,497.466151234432,22
2620,536,2021-10-08,253.0284239677641,7
2621,511,2021-10-07,21.79642673259142,57
2622,220,2021-11-01,326.6478917659616,4
2623,53,2021-10-08,134.07886062744436,87
2624,434,2020-03-20,428.8244521996822,31
2625,847,2020-02-17,53.78190154829792,1
2626,718,2020-12-27,257.3065308567235,90
2627,788,2022-02-19,206.57993427318866,65
2628,239,2021-06-15,497.3409048250437,38
2629,373,2020-01-22,143.5537487665433,2
2630,466,2022-06-17,389.6483313992184,74
2631,493,2020-02-05,455.3800726343869,48
2632,188,2021-03-24,431.25168099334235,28
2633,790,2021-01-17,206.53562833648434,27
2634,30,2020-05-26,313.1450187487558,1
2635,515,2020-08-13,406.6836677683985,94
2636,363,2020-08-15,116.55689161155311,51
2637,101,2021-09-07,230.62124089307324,37
2638,701,2022-10-28,308.4192918405548,33
2639,94,2021-11-06,367.974152228584,65
2640,642,2022-09-29,307.76067183772415,29
2641,204,2021-06-25,49.29030345763062,80
2642,44,2020-12-02,114.85305637264804,7
2643,805,2021-07-28,165.51435424280658,40
2644,299,2020-11-21,36.77813515432932,94
2645,282,2022-01-20,40.3452713588604,35
2646,230,2020-09-29,498.40684640817614,8
2647,754,2020-01-01,261.7560342736785,55
2648,119,2020-07-18,379.74480401997187,76
2649,448,2022-09-20,254.8476492370351,90
2650,330,2022-05-14,156.52383925618108,9
2651,286,2022-01-15,440.4872763892442,29
2652,379,2022-12-10,31.451529936333248,28
2653,842,2022-09-30,284.75002901323336,8
2654,753,2020-05-26,27.346941912903823,38
2655,127,2022-10-30,283.4977257359171,36
2656,467,2020-09-30,440.6254886263764,90
2657,937,2022-06-10,13.19462104189941,11
2658,442,2022-02-02,110.04806986057639,31
2659,41,2020-01-10,451.5335358934217,99
2660,540,2020-07-19,37.27211965239246,47
2661,910,2021-10-27,87.4808330291374,71
2662,153,2020-03-30,218.69268870431245,34
2663,273,2021-08-29,195.60723636118047,21
2664,903,2021-10-09,38.572246650620336,81
2665,405,2022-03-20,97.11314392012054,27
2666,853,2022-07-25,192.36625988261508,99
2667,727,2021-12-15,421.9241323946395,44
2668,343,2020-10-29,127.31027585229573,34
2669,351,2022-10-11,342.4915236202409,79
2670,75,2022-01-05,388.1055127675909,38
2671,923,2021-12-07,125.07484955078556,79
2672,350,2020-11-12,222.15443847844725,9
2673,805,2021-04-10,18.64758286550847,12
2674,668,2020-01-14,366.9125501350627,48
2675,930,2022-10-11,490.3734318549217,47
2676,46,2020-11-28,491.3086600033114,13
2677,525,2021-07-20,70.21709991375315,71
2678,148,2022-05-06,249.06371149408815,16
2679,537,2021-09-23,198.15202094400408,77
2680,561,2022-11-28,402.733354366784,13
2681,530,2021-02-22,251.10611773545907,21
2682,369,2021-02-01,96.63938460287068,48
2683,632,2021-04-08,396.9856055228164,42
2684,501,2022-03-13,252.48449793968555,58
2685,717,2021-12-07,208.52069508718677,60
2686,347,2020-06-22,363.2476509505528,42
2687,884,2021-10-29,160.97088509774676,33
2688,849,2020-05-07,402.9766711871024,81
2689,642,2021-12-14,206.99151409021758,64
2690,333,2022-09-22,110.98534914453037,73
2691,156,2020-04-26,445.5004413900323,22
2692,119,2020-09-17,119.62101948082316,5
2693,941,2020-03-19,69.21347228655577,48
2694,392,2020-07-03,265.82865838254514,62
2695,644,2020-12-11,396.89169898001717,79
2696,210,2022-08-13,330.64139702916987,99
2697,40,2020-11-24,306.7740694671519,52
2698,904,2020-10-12,367.8144040340276,51
2699,908,2021-06-16,224.88970043429435,22
2700,587,2020-11-02,32.764032291911874,58
2701,865,2020-03-08,323.4582293640836,30
2702,786,2021-10-20,101.92208061982856,74
2703,209,2021-08-18,390.31117903166216,72
2704,620,2020-01-27,16.940706074664696,38
2705,593,2021-08-03,124.20176531478427,79
2706,874,2022-11-20,330.63978436409724,15
2707,157,2020-03-09,89.18200617017725,21
2708,918,2020-11-10,426.3972336280463,22
2709,900,2021-05-16,460.82137498794344,19
2710,917,2021-12-08,90.0973243870538,92
2711,465,2021-11-07,214.27788837020876,8
2712,546,2022-09-06,45.81822156220604,34
2713,902,2021-08-28,132.47542677523307,83
2714,364,2022-07-14,307.7654490433336,74
2715,849,2021-02-23,403.0252845781687,77
2716,834,2022-09-13,445.71922140601924,44
2717,775,2021-01-29,447.6103973534615,91
2718,725,2021-03-21,476.4649706443316,98
2719,304,2022-02-06,169.69123900201922,95
2720,472,2021-05-07,279.16689278377,20
2721,328,2020-07-11,498.415199625103,83
2722,654,2022-06-17,451.3603260225555,64
2723,53,2020-07-19,28.593937599208,91
2724,426,2020-08-11,179.6485721348491,33
2725,380,2020-07-10,259.7948798335058,31
2726,599,2020-02-26,82.26122165025728,25
2727,504,2022-03-26,294.44835891659517,86
2728,462,2022-05-02,148.91561270331647,63
2729,976,2021-04-28,137.63622391722845,90
2730,210,2022-02-23,194.6571799015882,74
2731,930,2022-04-23,474.0430858522829,88
2732,44,2022-12-03,230.32876952636627,33
2733,426,2021-05-20,34.70710631395398,8
2734,32,2021-09-25,91.27770709506541,31
2735,37,2022-02-14,116.52595653134809,68
2736,148,2022-12-03,190.60668827657554,59
2737,346,2022-05-21,362.0440079613096,82
2738,11,2020-01-14,24.615251167950365,1
2739,588,2020-12-13,320.11966020676437,43
2740,710,2022-06-20,207.06910609339008,46
2741,265,2021-01-30,365.2435198562614,84
2742,87,2021-04-03,109.90815649324254,98
2743,639,2022-02-01,270.88232513461577,85
2744,500,2021-01-03,406.1714860532207,24
2745,15,2022-03-10,218.11343664884046,49
2746,527,2022-09-21,56.188038032738405,48
2747,761,2020-11-01,346.5733335473561,19
2748,650,2020-02-16,293.632492226566,62
2749,602,2021-07-29,218.0208571587753,92
2750,664,2022-12-19,227.824145760369,45
2751,763,2022-09-26,49.304910457808255,4
2752,700,2022-11-05,155.31636291171336,57
2753,715,2020-11-14,312.7738685677219,48
2754,290,2020-06-05,21.82591999578861,63
2755,13,2020-01-09,126.68141116169923,20
2756,763,2021-05-15,194.95439460723426,83
2757,621,2020-06-06,497.5336373404803,54
2758,454,2020-10-09,259.2816908238001,64
2759,688,2022-11-30,46.461360042208206,7
2760,71,2020-05-09,83.94848410601318,7
2761,535,2020-09-21,96.31897095718871,59
2762,626,2021-11-08,221.23249405401512,18
2763,862,2020-09-02,65.3865664219623,44
2764,597,2021-03-13,176.77055225807385,11
2765,504,2022-12-04,435.7815336393003,30
2766,40,2020-05-01,239.46860821829975,94
2767,324,2020-05-31,48.80830578524363,63
2768,211,2022-03-22,287.249858146035,88
2769,212,2020-04-03,266.36206857862294,67
2770,895,2022-01-12,495.03961534298764,54
2771,691,2022-10-23,315.9860414961985,45
2772,749,2022-07-13,49.35671761417234,14
2773,548,2021-12-31,378.9437935989055,91
2774,543,2022-10-18,180.6933026744705,33
2775,85,2022-06-06,42.629742717017166,48
2776,573,2020-07-20,39.07145623914784,73
2777,503,2021-04-04,388.34371794657005,17
2778,75,2022-06-23,118.74005167894504,79
2779,377,2020-05-28,470.8518301384698,75
2780,729,2021-08-14,88.6367069293249,87
2781,223,2020-03-17,185.52656714767085,53
2782,720,2022-08-28,116.94375200622937,66
2783,310,2020-04-24,10.657575197583467,32
2784,131,2022-09-15,290.7876384293337,15
2785,90,2022-07-14,203.57011853109088,71
2786,199,2021-08-17,403.61940242005574,35
2787,620,2022-03-27,484.6450827177655,67
2788,477,2022-11-27,126.81359528524746,22
2789,619,2022-12-31,170.71951527220352,69
2790,693,2022-09-26,267.33011931455064,65
2791,864,2021-09-10,308.80197045792147,57
2792,93,2021-04-11,252.18848815189565,11
2793,785,2020-05-23,382.2887702048248,80
2794,465,2020-12-28,336.53000606615296,52
2795,636,2020-01-09,265.38109480041203,14
2796,435,2020-04-10,167.339381000115,40
2797,296,2020-11-09,61.41293489370453,72
2798,372,2021-07-30,351.3972094503217,93
2799,750,2021-02-26,58.48724281121888,49
2800,151,2022-07-08,136.12968950938043,14
2801,135,2022-06-05,120.32367378068817,71
2802,664,2022-01-25,435.0571186735355,85
2803,975,2020-08-04,247.64082297619788,75
2804,866,2020-10-14,404.79099769915643,63
2805,741,2021-10-15,407.5988284141604,86
2806,949,2022-07-07,159.13535433091315,96
2807,522,2022-05-20,114.52755445598606,6
2808,740,2022-09-05,37.75677292214688,95
2809,556,2020-06-07,421.67688353468617,77
2810,686,2021-08-20,173.81548927037286,19
2811,339,2021-09-15,151.74781583523853,27
2812,290,2021-07-25,31.56762473993968,67
2813,222,2020-04-22,84.00432509360832,34
2814,204,2021-05-30,297.6343586547281,27
2815,753,2022-04-04,44.69535975341829,98
2816,20,2022-06-18,11.426638655934227,84
2817,88,2021-05-04,467.83211599905115,58
2818,428,2021-11-18,220.12368539968918,16
2819,998,2022-01-09,474.5124681517498,49
2820,79,2021-06-22,429.09409402320534,28
2821,28,2022-01-24,381.28075376479813,43
2822,602,2021-08-25,214.9372137159923,44
2823,261,2021-12-22,277.9267822343198,19
2824,21,2022-11-01,346.61995916214346,12
2825,774,2021-03-31,312.4299421436903,48
2826,842,2022-08-13,381.01361978441565,87
2827,501,2021-07-19,485.29583862398,69
2828,747,2020-09-30,395.91290340281034,81
2829,986,2021-11-09,24.600080888322474,78
2830,252,2020-12-30,474.9836776056933,9
2831,305,2020-08-24,395.3539964913021,46
2832,768,2020-12-22,101.80080445813937,4
2833,47,2020-10-07,155.1914623419089,63
2834,941,2021-01-07,196.5990211982227,32
2835,923,2022-12-01,303.53496533247494,6
2836,973,2021-04-02,423.4595848125661,68
2837,522,2020-05-03,355.9389701754609,25
2838,657,2021-03-19,56.02742826851755,17
2839,355,2021-05-09,324.6689814961692,30
2840,543,2021-03-31,200.75727410971982,97
2841,535,2020-02-23,140.4845091686922,94
2842,702,2022-03-25,298.62689080327186,78
2843,888,2020-07-25,296.6794252537343,58
2844,887,2021-01-15,229.84067033500298,56
2845,996,2021-02-24,419.6026962573013,54
2846,233,2022-10-30,494.3594711054807,1
2847,27,2022-05-07,472.4297444760102,79
2848,396,2020-02-08,130.470023086947,89
2849,773,2020-06-29,147.49861957196055,17
2850,768,2021-05-30,177.94875579320652,95
2851,360,2020-08-07,87.19324578297442,47
2852,547,2022-11-06,431.2764367003244,31
2853,908,2021-12-02,376.0759141677729,30
2854,963,2020-08-26,59.79446040828361,18
2855,337,2020-03-08,137.1256074443045,13
2856,365,2020-08-25,354.0260054296667,58
2857,554,2020-07-07,429.61152031913446,54
2858,129,2021-10-30,235.29611129894585,68
2859,784,2020-11-07,435.3557879304491,10
2860,473,2021-03-22,240.96183826527707,10
2861,814,2021-01-29,70.94340097854118,95
2862,305,2020-02-01,49.256633659357576,62
2863,976,2022-01-01,15.127043414883614,28
2864,416,2021-11-10,301.01270923513044,81
2865,780,2022-08-22,268.8036675269809,94
2866,980,2022-08-25,426.0862992905331,80
2867,594,2020-03-31,464.91142949154585,31
2868,914,2020-03-20,323.93702334017615,16
2869,334,2021-04-02,446.94017384227857,12
2870,451,2020-08-11,87.30682555733348,13
2871,447,2022-02-07,236.7912914168309,41
2872,132,2022-11-27,326.1770561256288,78
2873,827,2022-12-17,19.682426846229575,45
2874,445,2021-06-02,169.0882761667797,42
2875,864,2021-04-19,370.52745199269236,81
2876,51,2021-07-20,153.4711702418255,38
2877,840,2022-05-16,412.25403807741344,31
2878,55,2022-08-19,438.9275258406038,97
2879,700,2020-12-13,108.9145762603838,59
2880,925,2020-01-01,240.24138285584405,3
2881,550,2020-06-28,386.79806302710614,85
2882,258,2021-09-23,407.29896390405924,71
2883,58,2021-01-28,28.505566383386565,16
2884,193,2020-12-24,374.6519220511228,59
2885,806,2020-02-28,72.36325181897246,23
2886,10,2021-02-07,423.19185855876896,56
2887,413,2021-09-29,466.9875936143965,42
2888,667,2020-04-06,298.922390094464,46
2889,322,2021-07-08,268.59280638306507,83
2890,644,2022-09-30,91.15577717315472,5
2891,781,2022-03-05,492.87288715571367,29
2892,550,2020-02-15,478.771297278995,44
2893,240,2020-06-30,248.87818607012716,1
2894,599,2020-11-08,196.02097846167774,60
2895,849,2022-08-04,85.08982434041263,11
2896,796,2020-03-18,368.4622309524085,42
2897,693,2020-02-10,485.5765295063077,95
2898,428,2022-05-22,294.0151646699113,30
2899,426,2022-10-03,144.76872244293762,58
2900,766,2021-09-13,291.6362945817047,38
2901,799,2022-06-20,143.7692090161099,42
2902,709,2022-10-01,285.5042731136351,78
2903,511,2022-01-23,336.75145283433034,44
2904,392,2020-08-17,254.3876925644856,73
2905,952,2020-08-09,282.45894159914286,23
2906,280,2022-01-08,388.13478731078743,52
2907,843,2020-05-22,93.2206695848541,63
2908,32,2021-12-07,460.86970010716533,23
2909,371,2021-05-02,361.16277738157277,45
2910,593,2020-08-15,140.50666659015394,50
2911,810,2022-09-03,403.01022156102596,4
2912,290,2021-03-16,476.1777789475236,35
2913,58,2020-06-05,96.5387780345296,18
2914,918,2020-06-27,431.129652939088,36
2915,65,2022-12-22,281.00043187137294,8
2916,402,2021-09-11,92.09845554672582,52
2917,920,2022-08-02,66.14579210470112,61
2918,929,2020-03-21,283.88295600037577,87
2919,616,2020-10-15,38.62476738242092,73
2920,232,2022-12-12,145.58946833037785,53
2921,955,2022-08-08,480.01483401739904,95
2922,469,2022-11-04,33.4689712109224,41
2923,371,2021-07-16,122.12231545755816,90
2924,66,2020-05-15,161.97676365644176,40
2925,730,2021-12-28,243.41302598096016,38
2926,558,2022-09-30,382.1915427751582,41
2927,378,2020-07-21,349.46514174201116,73
2928,415,2021-09-01,330.5344305763415,16
2929,484,2020-03-19,50.27705237610416,10
2930,249,2022-11-02,60.26583644259691,1
2931,562,2022-06-02,405.75357353584934,19
2932,373,2020-08-07,37.10711321392838,56
2933,16,2020-11-14,474.2105159886298,36
2934,751,2021-04-10,201.1749047742827,70
2935,896,2020-02-27,202.88088843830704,80
2936,318,2021-07-30,381.99899256119994,98
2937,374,2020-10-30,114.54816002341296,8
2938,385,2020-09-27,460.85696627347255,17
2939,7,2022-09-21,197.06895549550768,25
2940,190,2022-10-09,437.37137143070265,30
2941,985,2020-10-11,164.76861241526905,38
2942,196,2020-01-30,163.61742273359405,71
2943,173,2022-01-02,383.9967238517191,53
2944,178,2021-04-30,400.22012589677,78
2945,465,2020-06-06,454.9932483709755,24
2946,604,2020-12-08,294.4767930701505,22
2947,349,2022-11-03,498.576288061016,82
2948,335,2022-09-06,50.65584247920166,90
2949,619,2020-05-17,400.1241982378984,36
2950,459,2020-12-02,495.3039436053473,63
2951,725,2020-01-07,251.16372639634548,71
2952,659,2022-02-09,436.29925373763916,1
2953,29,2021-11-25,390.98994795820835,15
2954,850,2022-05-30,333.1420773930407,95
2955,24,2021-10-06,133.05456690172605,28
2956,743,2022-01-26,99.99562469361834,65
2957,201,2021-03-22,301.0230951162825,68
2958,706,2022-11-08,310.3197471912212,8
2959,171,2020-10-07,22.851175339951524,38
2960,360,2022-03-24,113.2182551028731,6
2961,468,2020-06-17,221.07028367865797,74
2962,819,2022-01-01,124.27433025475176,87
2963,880,2020-12-19,352.05245128562717,94
2964,77,2022-02-08,317.7017479652946,77
2965,202,2022-03-19,150.42632971404268,40
2966,123,2020-03-27,118.27970905317775,47
2967,895,2020-01-19,45.15005082527941,87
2968,358,2023-01-01,290.80859361683684,6
2969,598,2020-12-27,372.0490608159743,90
2970,927,2022-03-05,414.16754594171425,1
2971,547,2022-12-15,96.40693261150301,83
2972,521,2022-01-29,357.2516472767641,14
2973,124,2022-08-15,49.71346962656368,24
2974,429,2020-04-20,376.45658056762824,59
2975,709,2022-12-26,148.5021951981639,20
2976,998,2021-05-12,487.2734464072788,67
2977,683,2020-06-01,41.31059074694616,8
2978,959,2022-07-19,464.55557003778193,36
2979,790,2021-01-24,137.08008575011456,55
2980,221,2020-05-17,12.5671465795077,14
2981,27,2022-07-01,179.931303217934,33
2982,580,2021-07-20,336.8554624160897,41
2983,868,2020-03-05,33.23232860854411,34
2984,793,2020-12-03,109.02472520811969,93
2985,815,2021-09-03,271.5573265033422,81
2986,962,2022-11-16,365.9175387914404,31
2987,332,2021-05-18,252.24377370608784,46
2988,399,2021-05-03,360.31457733433456,26
2989,767,2021-08-13,453.0964677210726,49
2990,494,2021-04-10,31.793299618290117,65
2991,860,2022-11-01,124.89712824787476,58
2992,856,2022-02-26,104.1988792267355,50
2993,426,2021-05-21,33.06757557748245,25
2994,44,2022-10-14,484.15308103878226,21
2995,48,2021-06-25,327.04744757275614,28
2996,11,2022-11-24,88.90411449251174,71
2997,303,2021-05-02,203.28678757903933,21
2998,892,2022-02-02,113.31581074651808,6
2999,16,2020-08-03,229.3962660438077,44
3000,920,2021-02-03,221.81469252258634,15
3001,383,2022-11-20,432.67567232424443,21
3002,953,2021-03-06,19.512042213078864,70
3003,162,2021-03-14,94.87199691509166,27
3004,972,2022-07-03,233.36945705750142,96
3005,259,2022-10-15,71.80925785196212,11
3006,119,2022-01-21,377.7360536030176,36
3007,61,2022-10-24,492.249051081653,57
3008,852,2021-09-14,366.5973955817483,52
3009,861,2020-06-11,268.00866128066053,57
3010,456,2020-01-17,399.285210853194,1
3011,762,2020-02-04,423.9186093004726,15
3012,917,2020-05-03,423.057421627326,47
3013,959,2022-04-04,364.9966923131803,9
3014,455,2022-05-31,484.4183684052123,20
3015,561,2020-08-04,122.96003202375101,52
3016,462,2020-08-03,231.480822943233,14
3017,790,2022-08-28,262.0281690939714,58
3018,728,2021-03-24,37.85455496794083,93
3019,988,2022-03-23,295.1890892426212,77
3020,404,2021-05-10,189.75424472360407,81
3021,676,2021-07-04,450.0305790357977,36
3022,539,2020-12-12,58.28344039427031,68
3023,44,2021-12-29,303.75808731592866,12
3024,791,2021-07-16,77.24453015223322,27
3025,972,2022-01-14,440.15986241904,33
3026,523,2021-12-12,427.0661248194015,55
3027,853,2021-11-30,380.46820979174225,12
3028,896,2020-02-11,389.0802015867246,12
3029,670,2021-09-27,483.0088207472772,19
3030,214,2021-11-20,24.21132996662086,82
3031,892,2020-03-12,340.41997032504696,63
3032,977,2021-07-18,195.60619558968077,90
3033,816,2020-05-08,258.4181739303664,22
3034,593,2022-09-19,488.7250573472707,19
3035,861,2020-09-27,95.90994947218897,79
3036,72,2021-10-09,130.74932958797973,46
3037,478,2021-03-31,299.9977483056911,90
3038,859,2021-04-03,91.97351030391106,33
3039,701,2022-02-21,359.44736112581626,45
3040,642,2022-03-09,142.47575834875968,91
3041,9,2021-05-19,26.322354673330267,45
3042,809,2020-11-24,457.9316552738617,56
3043,212,2021-05-28,220.03113366890096,84
3044,120,2022-06-23,166.6368506728471,31
3045,340,2020-10-11,331.8553548436537,80
3046,678,2021-01-29,457.28921930273884,93
3047,558,2022-06-04,82.38807076826171,31
3048,98,2020-09-05,465.3924288378038,73
3049,845,2021-01-16,467.73326267771915,65
3050,485,2021-02-28,172.0981473076661,1
3051,263,2022-10-18,472.1216837904394,95
3052,725,2022-07-29,99.06519846442626,37
3053,633,2020-07-25,268.96601091718077,82
3054,666,2022-05-31,366.44695312548896,10
3055,654,2020-04-13,273.40956892043613,18
3056,639,2021-08-31,475.0139608120331,4
3057,467,2021-06-16,94.29768354564186,42
3058,227,2022-10-28,243.0980676161582,37
3059,761,2022-03-05,384.9648489545371,61
3060,324,2022-07-03,170.17795964965262,53
3061,968,2022-02-21,320.1145886191115,70
